,Date,Período,Região,Estado,Variante,Variantes relevantes,Classificação,Quantidade
503,2020-10,Out 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
504,2020-10,Out 2020,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,1
505,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,1
506,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,14
507,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,42
508,2020-10,Out 2020,Sudeste,Rio de Janeiro,N.9,Não VOC/VOI,Não VOC/VOI,1
509,2020-10,Out 2020,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,25
510,2020-10,Out 2020,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,1
511,2020-10,Out 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
512,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
513,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
514,2020-10,Out 2020,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,1
515,2020-10,Out 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,5
516,2020-10,Out 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,1
517,2020-10,Out 2020,Sul,Paraná,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
518,2020-10,Out 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,15
519,2020-10,Out 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
520,2020-10,Out 2020,Sul,Paraná,P.2,P.2,VOC/VOI,8
521,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,3
522,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,3
523,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,26
524,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,25
525,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
526,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
527,2020-10,Out 2020,Sul,Rio Grande do Sul,N.1,Não VOC/VOI,Não VOC/VOI,1
528,2020-10,Out 2020,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,10
529,2020-10,Out 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,5
530,2020-10,Out 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
531,2020-11,Nov 2020,Centro-oeste,Distrito Federal,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
532,2020-11,Nov 2020,Centro-oeste,Distrito Federal,P.2,P.2,VOC/VOI,2
533,2020-11,Nov 2020,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,1
534,2020-11,Nov 2020,Centro-oeste,Mato Grosso,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
535,2020-11,Nov 2020,Centro-oeste,Mato Grosso do Sul,B.1.240,Não VOC/VOI,Não VOC/VOI,1
536,2020-11,Nov 2020,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
537,2020-11,Nov 2020,Nordeste,Alagoas,B.1.1.372,Não VOC/VOI,Não VOC/VOI,1
538,2020-11,Nov 2020,Nordeste,Alagoas,P.2,P.2,VOC/VOI,4
539,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
540,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
541,2020-11,Nov 2020,Nordeste,Bahia,B.1.160,Não VOC/VOI,Não VOC/VOI,1
542,2020-11,Nov 2020,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
543,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
544,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
545,2020-11,Nov 2020,Nordeste,Ceará,P.2,P.2,VOC/VOI,2
546,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1,Não VOC/VOI,Não VOC/VOI,1
547,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
548,2020-11,Nov 2020,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,6
549,2020-11,Nov 2020,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,1
550,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,14
551,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
552,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
553,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.462,Não VOC/VOI,Não VOC/VOI,1
554,2020-11,Nov 2020,Nordeste,Paraíba,N.9,Não VOC/VOI,Não VOC/VOI,1
555,2020-11,Nov 2020,Nordeste,Paraíba,P.2,P.2,VOC/VOI,3
556,2020-11,Nov 2020,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,4
557,2020-11,Nov 2020,Nordeste,Pernambuco,B.1,Não VOC/VOI,Não VOC/VOI,1
558,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,10
559,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,64
560,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,50
561,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.201,Não VOC/VOI,Não VOC/VOI,1
562,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.524,Não VOC/VOI,Não VOC/VOI,1
563,2020-11,Nov 2020,Nordeste,Pernambuco,N.9,Não VOC/VOI,Não VOC/VOI,6
564,2020-11,Nov 2020,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,4
565,2020-11,Nov 2020,Nordeste,Piauí,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
566,2020-11,Nov 2020,Nordeste,Piauí,B.1.524,Não VOC/VOI,Não VOC/VOI,1
567,2020-11,Nov 2020,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,2
568,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,1
569,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
570,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
571,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,N.9,Não VOC/VOI,Não VOC/VOI,2
572,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,4
573,2020-11,Nov 2020,Norte,Amapá,P.2,P.2,VOC/VOI,5
574,2020-11,Nov 2020,Norte,Amazonas,B.1.1,Não VOC/VOI,Não VOC/VOI,2
575,2020-11,Nov 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,21
576,2020-11,Nov 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
577,2020-11,Nov 2020,Norte,Amazonas,B.1.1.378,Não VOC/VOI,Não VOC/VOI,17
578,2020-11,Nov 2020,Norte,Amazonas,B.1.1.398,Não VOC/VOI,Não VOC/VOI,2
579,2020-11,Nov 2020,Norte,Amazonas,N.9,Não VOC/VOI,Não VOC/VOI,1
580,2020-11,Nov 2020,Norte,Amazonas,P.2,P.2,VOC/VOI,3
581,2020-11,Nov 2020,Norte,Pará,B.1,Não VOC/VOI,Não VOC/VOI,1
582,2020-11,Nov 2020,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,3
583,2020-11,Nov 2020,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
584,2020-11,Nov 2020,Norte,Pará,P.2,P.2,VOC/VOI,10
585,2020-11,Nov 2020,Norte,Roraima,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
586,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
587,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,9
588,2020-11,Nov 2020,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,7
589,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1,Não VOC/VOI,Não VOC/VOI,1
590,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
591,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
592,2020-11,Nov 2020,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,13
593,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,3
594,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,17
595,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,20
596,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.393,Não VOC/VOI,Não VOC/VOI,1
597,2020-11,Nov 2020,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,33
598,2020-11,Nov 2020,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,2
599,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,3
600,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,37
601,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
602,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,3
603,2020-11,Nov 2020,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,14
604,2020-11,Nov 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,26
605,2020-11,Nov 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,2
606,2020-11,Nov 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,1
607,2020-11,Nov 2020,Sul,Paraná,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
608,2020-11,Nov 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
609,2020-11,Nov 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
610,2020-11,Nov 2020,Sul,Paraná,B.1.362,Não VOC/VOI,Não VOC/VOI,1
611,2020-11,Nov 2020,Sul,Paraná,B.1.498,Não VOC/VOI,Não VOC/VOI,1
612,2020-11,Nov 2020,Sul,Paraná,P.2,P.2,VOC/VOI,12
613,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1,Não VOC/VOI,Não VOC/VOI,2
614,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,1
615,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.12,Não VOC/VOI,Não VOC/VOI,1
616,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,51
617,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,18
618,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.70,Não VOC/VOI,Não VOC/VOI,1
619,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.91,Não VOC/VOI,Não VOC/VOI,6
620,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,1
621,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,75
622,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,33
623,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
624,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
625,2020-11,Nov 2020,Sul,Santa Catarina,P.2,P.2,VOC/VOI,3
626,2020-11,Nov 2020,Sul,Santa Catarina,P.7,Não VOC/VOI,Não VOC/VOI,1
627,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
628,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
629,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,12
630,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
631,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
632,2020-12,Dez 2020,Centro-oeste,Goiás,N.9,Não VOC/VOI,Não VOC/VOI,3
633,2020-12,Dez 2020,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,30
634,2020-12,Dez 2020,Centro-oeste,Goiás,P.7,Não VOC/VOI,Não VOC/VOI,3
635,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
636,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
637,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,3
638,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.7,Não VOC/VOI,Não VOC/VOI,1
639,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.249,Não VOC/VOI,Não VOC/VOI,1
640,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
641,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
642,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,3
643,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1,Não VOC/VOI,Não VOC/VOI,1
644,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
645,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
646,2020-12,Dez 2020,Nordeste,Alagoas,N.9,Não VOC/VOI,Não VOC/VOI,1
647,2020-12,Dez 2020,Nordeste,Alagoas,P.2,P.2,VOC/VOI,25
648,2020-12,Dez 2020,Nordeste,Alagoas,P.7,Não VOC/VOI,Não VOC/VOI,1
649,2020-12,Dez 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
650,2020-12,Dez 2020,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
651,2020-12,Dez 2020,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,5
652,2020-12,Dez 2020,Nordeste,Bahia,P.2,P.2,VOC/VOI,6
653,2020-12,Dez 2020,Nordeste,Ceará,B.1.1,Não VOC/VOI,Não VOC/VOI,2
654,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
655,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
656,2020-12,Dez 2020,Nordeste,Ceará,P.2,P.2,VOC/VOI,10
657,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
658,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
659,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.332,Não VOC/VOI,Não VOC/VOI,5
660,2020-12,Dez 2020,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,1
661,2020-12,Dez 2020,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,18
662,2020-12,Dez 2020,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,1
663,2020-12,Dez 2020,Nordeste,Maranhão,P.2,P.2,VOC/VOI,13
664,2020-12,Dez 2020,Nordeste,Paraíba,B.1,Não VOC/VOI,Não VOC/VOI,2
665,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,6
666,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
667,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
668,2020-12,Dez 2020,Nordeste,Paraíba,N.9,Não VOC/VOI,Não VOC/VOI,2
669,2020-12,Dez 2020,Nordeste,Paraíba,P.2,P.2,VOC/VOI,10
670,2020-12,Dez 2020,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,1
671,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,2
672,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
673,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1.45,Não VOC/VOI,Não VOC/VOI,1
674,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.212,Não VOC/VOI,Não VOC/VOI,1
675,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.258,Não VOC/VOI,Não VOC/VOI,1
676,2020-12,Dez 2020,Nordeste,Pernambuco,N.9,Não VOC/VOI,Não VOC/VOI,1
677,2020-12,Dez 2020,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,15
678,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,3
679,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.236,Não VOC/VOI,Não VOC/VOI,1
680,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
681,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
682,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.398,Não VOC/VOI,Não VOC/VOI,1
683,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,12
684,2020-12,Dez 2020,Norte,Acre,P.2,P.2,VOC/VOI,1
685,2020-12,Dez 2020,Norte,Amapá,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
686,2020-12,Dez 2020,Norte,Amapá,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
687,2020-12,Dez 2020,Norte,Amapá,B.1.160.25,Não VOC/VOI,Não VOC/VOI,1
688,2020-12,Dez 2020,Norte,Amapá,P.2,P.2,VOC/VOI,14
689,2020-12,Dez 2020,Norte,Amazonas,B.1,Não VOC/VOI,Não VOC/VOI,3
690,2020-12,Dez 2020,Norte,Amazonas,B.1.1,Não VOC/VOI,Não VOC/VOI,6
691,2020-12,Dez 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,31
692,2020-12,Dez 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,14
693,2020-12,Dez 2020,Norte,Amazonas,B.1.1.378,Não VOC/VOI,Não VOC/VOI,18
694,2020-12,Dez 2020,Norte,Amazonas,N.9,Não VOC/VOI,Não VOC/VOI,5
695,2020-12,Dez 2020,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,118
696,2020-12,Dez 2020,Norte,Amazonas,P.2,P.2,VOC/VOI,42
697,2020-12,Dez 2020,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,3
698,2020-12,Dez 2020,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
699,2020-12,Dez 2020,Norte,Pará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
700,2020-12,Dez 2020,Norte,Pará,N.9,Não VOC/VOI,Não VOC/VOI,2
701,2020-12,Dez 2020,Norte,Pará,P.2,P.2,VOC/VOI,14
702,2020-12,Dez 2020,Norte,Tocantins,P.2,P.2,VOC/VOI,1
703,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
704,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,11
705,2020-12,Dez 2020,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,15
706,2020-12,Dez 2020,Sudeste,Espírito Santo,P.7,Não VOC/VOI,Não VOC/VOI,1
707,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1,Não VOC/VOI,Não VOC/VOI,1
708,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
709,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
710,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.546,Não VOC/VOI,Não VOC/VOI,1
711,2020-12,Dez 2020,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,24
712,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1,Não VOC/VOI,Não VOC/VOI,5
713,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
714,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
715,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.97,Não VOC/VOI,Não VOC/VOI,1
716,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.407,Não VOC/VOI,Não VOC/VOI,1
717,2020-12,Dez 2020,Sudeste,Rio de Janeiro,N.9,Não VOC/VOI,Não VOC/VOI,1
718,2020-12,Dez 2020,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,110
719,2020-12,Dez 2020,Sudeste,Rio de Janeiro,P.7,Não VOC/VOI,Não VOC/VOI,1
720,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
721,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,29
722,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
723,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
724,2020-12,Dez 2020,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,7
725,2020-12,Dez 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,23
726,2020-12,Dez 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,6
727,2020-12,Dez 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,1
728,2020-12,Dez 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,11
729,2020-12,Dez 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
730,2020-12,Dez 2020,Sul,Paraná,B.1.499,Não VOC/VOI,Não VOC/VOI,1
731,2020-12,Dez 2020,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,1
732,2020-12,Dez 2020,Sul,Paraná,P.2,P.2,VOC/VOI,26
733,2020-12,Dez 2020,Sul,Paraná,P.7,Não VOC/VOI,Não VOC/VOI,5
734,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,1
735,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,1
736,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,15
737,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
738,2020-12,Dez 2020,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,38
739,2020-12,Dez 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,10
740,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
741,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
742,2020-12,Dez 2020,Sul,Santa Catarina,P.2,P.2,VOC/VOI,36
743,2020-12,Dez 2020,Sul,Santa Catarina,P.7,Não VOC/VOI,Não VOC/VOI,6
744,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.1 (Gama),P.1 (Gama),VOC/VOI,1
745,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.2,P.2,VOC/VOI,1
746,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1,Não VOC/VOI,Não VOC/VOI,1
747,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
748,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
749,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
750,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
751,2021-01,Jan 2021,Centro-oeste,Goiás,N.9,Não VOC/VOI,Não VOC/VOI,1
752,2021-01,Jan 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,44
753,2021-01,Jan 2021,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,72
754,2021-01,Jan 2021,Centro-oeste,Goiás,P.7,Não VOC/VOI,Não VOC/VOI,3
755,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
756,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
757,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.332,Não VOC/VOI,Não VOC/VOI,3
758,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
759,2021-01,Jan 2021,Centro-oeste,Mato Grosso,N.9,Não VOC/VOI,Não VOC/VOI,3
760,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,4
761,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,8
762,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
