Data,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
2023-06-01,Jun 2023,Sudeste,Minas Gerais,FIOCRUZ,JD.1.* (Omicron),2
2023-06-01,Jun 2023,Sudeste,Minas Gerais,FIOCRUZ,XBB.* (Omicron),14
2023-06-01,Jun 2023,Sudeste,Minas Gerais,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),5
2023-06-01,Jun 2023,Sudeste,Minas Gerais,Outros,BA.2.* (Omicron),1
2023-06-01,Jun 2023,Sudeste,Minas Gerais,Outros,FE.1.* (Omicron),13
2023-06-01,Jun 2023,Sudeste,Minas Gerais,Outros,JD.1.* (Omicron),1
2023-06-01,Jun 2023,Sudeste,Minas Gerais,Outros,Outras,2
2023-06-01,Jun 2023,Sudeste,Minas Gerais,Outros,XBB.* (Omicron),20
2023-06-01,Jun 2023,Sudeste,Minas Gerais,Outros,XBB.1.5.70.*+GK.* (Omicron),3
2023-06-01,Jun 2023,Sudeste,Rio de Janeiro,FIOCRUZ,FE.1.* (Omicron),6
2023-06-01,Jun 2023,Sudeste,Rio de Janeiro,FIOCRUZ,XBB.* (Omicron),2
2023-06-01,Jun 2023,Sudeste,Rio de Janeiro,Outros,B.1.617.2+AY.* (Delta),1
2023-06-01,Jun 2023,Sudeste,Rio de Janeiro,Outros,XBB.* (Omicron),1
2023-06-01,Jun 2023,Sudeste,Rio de Janeiro,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,Sudeste,São Paulo,FIOCRUZ,FE.1.* (Omicron),2
2023-06-01,Jun 2023,Sudeste,São Paulo,FIOCRUZ,Outras,1
2023-06-01,Jun 2023,Sudeste,São Paulo,FIOCRUZ,XBB.* (Omicron),2
2023-06-01,Jun 2023,Sudeste,São Paulo,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,Sudeste,São Paulo,Outros,FE.1.* (Omicron),16
2023-06-01,Jun 2023,Sudeste,São Paulo,Outros,Outras,1
2023-06-01,Jun 2023,Sudeste,São Paulo,Outros,XBB.* (Omicron),8
2023-06-01,Jun 2023,Sudeste,São Paulo,Outros,XBB.1.5.70.*+GK.* (Omicron),9
2023-06-01,Jun 2023,Sul,Paraná,FIOCRUZ,FE.1.* (Omicron),2
2023-06-01,Jun 2023,Sul,Paraná,FIOCRUZ,XBB.* (Omicron),1
2023-06-01,Jun 2023,Sul,Paraná,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,FIOCRUZ,BA.5.* (Omicron),1
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,FIOCRUZ,FE.1.* (Omicron),6
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,FIOCRUZ,XBB.* (Omicron),9
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,Outros,FE.1.* (Omicron),2
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,Outros,Outras,1
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,Outros,XBB.* (Omicron),4
2023-06-01,Jun 2023,Sul,Rio Grande do Sul,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,Sul,Santa Catarina,FIOCRUZ,FE.1.* (Omicron),34
2023-06-01,Jun 2023,Sul,Santa Catarina,FIOCRUZ,JD.1.* (Omicron),2
2023-06-01,Jun 2023,Sul,Santa Catarina,FIOCRUZ,Outras,14
2023-06-01,Jun 2023,Sul,Santa Catarina,FIOCRUZ,XBB.* (Omicron),14
2023-06-01,Jun 2023,Sul,Santa Catarina,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),6
2023-07-01,Jul 2023,Centro-oeste,Distrito Federal,Outros,FE.1.* (Omicron),3
2023-07-01,Jul 2023,Centro-oeste,Distrito Federal,Outros,Outras,2
2023-07-01,Jul 2023,Centro-oeste,Distrito Federal,Outros,XBB.* (Omicron),6
2023-07-01,Jul 2023,Centro-oeste,Distrito Federal,Outros,XBB.1.5.70.*+GK.* (Omicron),8
2023-07-01,Jul 2023,Centro-oeste,Goiás,FIOCRUZ,FE.1.* (Omicron),5
2023-07-01,Jul 2023,Centro-oeste,Goiás,FIOCRUZ,JD.1.* (Omicron),1
2023-07-01,Jul 2023,Centro-oeste,Goiás,FIOCRUZ,Outras,1
2023-07-01,Jul 2023,Centro-oeste,Goiás,FIOCRUZ,XBB.* (Omicron),3
2023-07-01,Jul 2023,Centro-oeste,Goiás,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),9
2023-07-01,Jul 2023,Centro-oeste,Goiás,Outros,XBB.* (Omicron),1
2023-07-01,Jul 2023,Centro-oeste,Goiás,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso,Outros,FE.1.* (Omicron),3
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso,Outros,JD.1.* (Omicron),3
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso,Outros,Outras,1
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso,Outros,XBB.* (Omicron),2
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso,Outros,XBB.1.5.70.*+GK.* (Omicron),12
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,FE.1.* (Omicron),3
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso do Sul,Outros,FE.1.* (Omicron),6
2023-07-01,Jul 2023,Centro-oeste,Mato Grosso do Sul,Outros,XBB.* (Omicron),2
2023-07-01,Jul 2023,Nordeste,Alagoas,FIOCRUZ,FE.1.* (Omicron),4
2023-07-01,Jul 2023,Nordeste,Alagoas,FIOCRUZ,Outras,2
2023-07-01,Jul 2023,Nordeste,Bahia,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),3
2023-07-01,Jul 2023,Nordeste,Bahia,Outros,FE.1.* (Omicron),25
2023-07-01,Jul 2023,Nordeste,Bahia,Outros,JD.1.* (Omicron),1
2023-07-01,Jul 2023,Nordeste,Bahia,Outros,Outras,1
2023-07-01,Jul 2023,Nordeste,Bahia,Outros,XBB.* (Omicron),5
2023-07-01,Jul 2023,Nordeste,Bahia,Outros,XBB.1.5.70.*+GK.* (Omicron),13
2023-07-01,Jul 2023,Nordeste,Maranhão,Outros,JD.1.* (Omicron),1
2023-07-01,Jul 2023,Nordeste,Maranhão,Outros,XBB.1.5.70.*+GK.* (Omicron),1
2023-07-01,Jul 2023,Nordeste,Paraíba,Outros,FE.1.* (Omicron),9
2023-07-01,Jul 2023,Nordeste,Paraíba,Outros,XBB.* (Omicron),1
2023-07-01,Jul 2023,Nordeste,Paraíba,Outros,XBB.1.5.70.*+GK.* (Omicron),11
2023-07-01,Jul 2023,Nordeste,Pernambuco,FIOCRUZ,FE.1.* (Omicron),3
2023-07-01,Jul 2023,Nordeste,Pernambuco,FIOCRUZ,Outras,1
2023-07-01,Jul 2023,Nordeste,Pernambuco,FIOCRUZ,XBB.* (Omicron),1
2023-07-01,Jul 2023,Nordeste,Pernambuco,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),3
2023-07-01,Jul 2023,Nordeste,Sergipe,Outros,FE.1.* (Omicron),1
2023-07-01,Jul 2023,Norte,Amapá,Outros,BA.1.* (Omicron),1
2023-07-01,Jul 2023,Norte,Amapá,Outros,FE.1.* (Omicron),6
2023-07-01,Jul 2023,Norte,Amapá,Outros,JD.1.* (Omicron),2
2023-07-01,Jul 2023,Norte,Amapá,Outros,XBB.* (Omicron),1
2023-07-01,Jul 2023,Norte,Amapá,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-07-01,Jul 2023,Norte,Amazonas,FIOCRUZ,Outras,10
2023-07-01,Jul 2023,Norte,Amazonas,FIOCRUZ,XBB.* (Omicron),1
2023-07-01,Jul 2023,Norte,Amazonas,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),11
2023-07-01,Jul 2023,Norte,Pará,Outros,FE.1.* (Omicron),1
2023-07-01,Jul 2023,Norte,Pará,Outros,JD.1.* (Omicron),18
2023-07-01,Jul 2023,Norte,Pará,Outros,Outras,1
2023-07-01,Jul 2023,Norte,Pará,Outros,XBB.1.5.70.*+GK.* (Omicron),5
2023-07-01,Jul 2023,Norte,Rondônia,Outros,FE.1.* (Omicron),2
2023-07-01,Jul 2023,Norte,Rondônia,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-07-01,Jul 2023,Norte,Tocantins,FIOCRUZ,JD.1.* (Omicron),6
2023-07-01,Jul 2023,Norte,Tocantins,FIOCRUZ,XBB.* (Omicron),5
2023-07-01,Jul 2023,Sudeste,Espírito Santo,Outros,FE.1.* (Omicron),9
2023-07-01,Jul 2023,Sudeste,Espírito Santo,Outros,XBB.* (Omicron),7
2023-07-01,Jul 2023,Sudeste,Espírito Santo,Outros,XBB.1.5.70.*+GK.* (Omicron),3
2023-07-01,Jul 2023,Sudeste,Minas Gerais,FIOCRUZ,FE.1.* (Omicron),9
2023-07-01,Jul 2023,Sudeste,Minas Gerais,FIOCRUZ,JD.1.* (Omicron),2
2023-07-01,Jul 2023,Sudeste,Minas Gerais,FIOCRUZ,Outras,2
2023-07-01,Jul 2023,Sudeste,Minas Gerais,FIOCRUZ,XBB.* (Omicron),7
2023-07-01,Jul 2023,Sudeste,Minas Gerais,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),9
2023-07-01,Jul 2023,Sudeste,Minas Gerais,Outros,BA.5.* (Omicron),1
2023-07-01,Jul 2023,Sudeste,Minas Gerais,Outros,FE.1.* (Omicron),15
2023-07-01,Jul 2023,Sudeste,Minas Gerais,Outros,XBB.* (Omicron),11
2023-07-01,Jul 2023,Sudeste,Minas Gerais,Outros,XBB.1.5.70.*+GK.* (Omicron),15
2023-07-01,Jul 2023,Sudeste,Rio de Janeiro,FIOCRUZ,BA.1.* (Omicron),1
2023-07-01,Jul 2023,Sudeste,Rio de Janeiro,FIOCRUZ,BA.5.* (Omicron),2
2023-07-01,Jul 2023,Sudeste,Rio de Janeiro,FIOCRUZ,FE.1.* (Omicron),1
2023-07-01,Jul 2023,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,4
2023-07-01,Jul 2023,Sudeste,Rio de Janeiro,Outros,Outras,1
2023-07-01,Jul 2023,Sudeste,Rio de Janeiro,Outros,XBB.1.5.70.*+GK.* (Omicron),4
2023-07-01,Jul 2023,Sudeste,São Paulo,Outros,FE.1.* (Omicron),20
2023-07-01,Jul 2023,Sudeste,São Paulo,Outros,Outras,2
2023-07-01,Jul 2023,Sudeste,São Paulo,Outros,XBB.* (Omicron),4
2023-07-01,Jul 2023,Sudeste,São Paulo,Outros,XBB.1.5.70.*+GK.* (Omicron),8
2023-07-01,Jul 2023,Sul,Paraná,FIOCRUZ,FE.1.* (Omicron),2
2023-07-01,Jul 2023,Sul,Paraná,FIOCRUZ,Outras,1
2023-07-01,Jul 2023,Sul,Paraná,FIOCRUZ,XBB.* (Omicron),1
2023-07-01,Jul 2023,Sul,Paraná,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,FIOCRUZ,FE.1.* (Omicron),6
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,FIOCRUZ,JD.1.* (Omicron),2
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,FIOCRUZ,Outras,1
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,FIOCRUZ,XBB.* (Omicron),13
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),6
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,Outros,FE.1.* (Omicron),3
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,Outros,JD.1.* (Omicron),1
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,Outros,XBB.* (Omicron),2
2023-07-01,Jul 2023,Sul,Rio Grande do Sul,Outros,XBB.1.5.70.*+GK.* (Omicron),1
2023-07-01,Jul 2023,Sul,Santa Catarina,FIOCRUZ,FE.1.* (Omicron),12
2023-07-01,Jul 2023,Sul,Santa Catarina,FIOCRUZ,JD.1.* (Omicron),1
2023-07-01,Jul 2023,Sul,Santa Catarina,FIOCRUZ,Outras,4
2023-07-01,Jul 2023,Sul,Santa Catarina,FIOCRUZ,XBB.* (Omicron),5
2023-07-01,Jul 2023,Sul,Santa Catarina,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),7
2023-08-01,Ago 2023,Centro-oeste,Distrito Federal,Outros,Outras,1
2023-08-01,Ago 2023,Centro-oeste,Goiás,FIOCRUZ,FE.1.* (Omicron),3
2023-08-01,Ago 2023,Centro-oeste,Goiás,FIOCRUZ,JD.1.* (Omicron),51
2023-08-01,Ago 2023,Centro-oeste,Goiás,FIOCRUZ,Outras,3
2023-08-01,Ago 2023,Centro-oeste,Goiás,FIOCRUZ,XBB.* (Omicron),2
2023-08-01,Ago 2023,Centro-oeste,Goiás,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),31
2023-08-01,Ago 2023,Centro-oeste,Goiás,Outros,FE.1.* (Omicron),1
2023-08-01,Ago 2023,Centro-oeste,Goiás,Outros,JD.1.* (Omicron),3
2023-08-01,Ago 2023,Centro-oeste,Goiás,Outros,XBB.* (Omicron),1
2023-08-01,Ago 2023,Centro-oeste,Goiás,Outros,XBB.1.5.70.*+GK.* (Omicron),3
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso,Outros,FE.1.* (Omicron),1
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso,Outros,JD.1.* (Omicron),5
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso,Outros,Outras,1
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso,Outros,XBB.1.5.70.*+GK.* (Omicron),5
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,FE.1.* (Omicron),1
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,XBB.* (Omicron),1
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso do Sul,Outros,FE.1.* (Omicron),4
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso do Sul,Outros,JD.1.* (Omicron),2
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso do Sul,Outros,XBB.* (Omicron),2
2023-08-01,Ago 2023,Centro-oeste,Mato Grosso do Sul,Outros,XBB.1.5.70.*+GK.* (Omicron),7
2023-08-01,Ago 2023,Nordeste,Bahia,Outros,JD.1.* (Omicron),1
2023-08-01,Ago 2023,Nordeste,Bahia,Outros,Outras,5
2023-08-01,Ago 2023,Nordeste,Bahia,Outros,XBB.1.5.70.*+GK.* (Omicron),5
2023-08-01,Ago 2023,Nordeste,Paraíba,Outros,FE.1.* (Omicron),1
2023-08-01,Ago 2023,Nordeste,Paraíba,Outros,Outras,2
2023-08-01,Ago 2023,Nordeste,Paraíba,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-08-01,Ago 2023,Nordeste,Pernambuco,FIOCRUZ,XBB.* (Omicron),1
2023-08-01,Ago 2023,Nordeste,Pernambuco,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),3
2023-08-01,Ago 2023,Norte,Acre,Outros,Outras,1
2023-08-01,Ago 2023,Norte,Amapá,Outros,FE.1.* (Omicron),6
2023-08-01,Ago 2023,Norte,Amapá,Outros,JD.1.* (Omicron),5
2023-08-01,Ago 2023,Norte,Amapá,Outros,XBB.1.5.70.*+GK.* (Omicron),4
2023-08-01,Ago 2023,Norte,Amazonas,FIOCRUZ,JD.1.* (Omicron),1
2023-08-01,Ago 2023,Norte,Amazonas,FIOCRUZ,Outras,5
2023-08-01,Ago 2023,Norte,Amazonas,FIOCRUZ,XBB.* (Omicron),2
2023-08-01,Ago 2023,Norte,Amazonas,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),18
2023-08-01,Ago 2023,Norte,Pará,Outros,FE.1.* (Omicron),1
2023-08-01,Ago 2023,Norte,Pará,Outros,JD.1.* (Omicron),5
2023-08-01,Ago 2023,Norte,Pará,Outros,XBB.1.5.70.*+GK.* (Omicron),1
2023-08-01,Ago 2023,Norte,Rondônia,Outros,JD.1.* (Omicron),1
2023-08-01,Ago 2023,Norte,Rondônia,Outros,XBB.1.5.70.*+GK.* (Omicron),4
2023-08-01,Ago 2023,Norte,Roraima,Outros,Outras,2
2023-08-01,Ago 2023,Norte,Roraima,Outros,XBB.1.5.70.*+GK.* (Omicron),6
2023-08-01,Ago 2023,Norte,Tocantins,FIOCRUZ,JD.1.* (Omicron),4
2023-08-01,Ago 2023,Norte,Tocantins,FIOCRUZ,Outras,2
2023-08-01,Ago 2023,Norte,Tocantins,FIOCRUZ,XBB.* (Omicron),3
2023-08-01,Ago 2023,Norte,Tocantins,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-08-01,Ago 2023,Sudeste,Espírito Santo,Outros,FE.1.* (Omicron),4
2023-08-01,Ago 2023,Sudeste,Espírito Santo,Outros,JD.1.* (Omicron),2
2023-08-01,Ago 2023,Sudeste,Espírito Santo,Outros,Outras,1
2023-08-01,Ago 2023,Sudeste,Espírito Santo,Outros,XBB.* (Omicron),5
2023-08-01,Ago 2023,Sudeste,Espírito Santo,Outros,XBB.1.5.70.*+GK.* (Omicron),10
2023-08-01,Ago 2023,Sudeste,Minas Gerais,FIOCRUZ,JD.1.* (Omicron),5
2023-08-01,Ago 2023,Sudeste,Minas Gerais,FIOCRUZ,Outras,1
2023-08-01,Ago 2023,Sudeste,Minas Gerais,FIOCRUZ,XBB.* (Omicron),5
2023-08-01,Ago 2023,Sudeste,Minas Gerais,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),9
2023-08-01,Ago 2023,Sudeste,Minas Gerais,Outros,FE.1.* (Omicron),17
2023-08-01,Ago 2023,Sudeste,Minas Gerais,Outros,JD.1.* (Omicron),5
2023-08-01,Ago 2023,Sudeste,Minas Gerais,Outros,Outras,3
2023-08-01,Ago 2023,Sudeste,Minas Gerais,Outros,XBB.* (Omicron),21
2023-08-01,Ago 2023,Sudeste,Minas Gerais,Outros,XBB.1.5.70.*+GK.* (Omicron),46
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,FIOCRUZ,BA.5.* (Omicron),1
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,FIOCRUZ,FE.1.* (Omicron),22
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,FIOCRUZ,JD.1.* (Omicron),6
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,64
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,FIOCRUZ,XBB.* (Omicron),33
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),58
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,Outros,Outras,3
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,Outros,XBB.* (Omicron),1
2023-08-01,Ago 2023,Sudeste,Rio de Janeiro,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-08-01,Ago 2023,Sudeste,São Paulo,FIOCRUZ,FE.1.* (Omicron),2
2023-08-01,Ago 2023,Sudeste,São Paulo,FIOCRUZ,Outras,2
2023-08-01,Ago 2023,Sudeste,São Paulo,FIOCRUZ,XBB.* (Omicron),1
2023-08-01,Ago 2023,Sudeste,São Paulo,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),9
2023-08-01,Ago 2023,Sudeste,São Paulo,Outros,FE.1.* (Omicron),23
2023-08-01,Ago 2023,Sudeste,São Paulo,Outros,JD.1.* (Omicron),4
2023-08-01,Ago 2023,Sudeste,São Paulo,Outros,Outras,15
2023-08-01,Ago 2023,Sudeste,São Paulo,Outros,XBB.* (Omicron),9
2023-08-01,Ago 2023,Sudeste,São Paulo,Outros,XBB.1.5.70.*+GK.* (Omicron),71
2023-08-01,Ago 2023,Sul,Paraná,FIOCRUZ,FE.1.* (Omicron),2
2023-08-01,Ago 2023,Sul,Paraná,FIOCRUZ,XBB.* (Omicron),3
2023-08-01,Ago 2023,Sul,Paraná,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),5
2023-08-01,Ago 2023,Sul,Paraná,Outros,XBB.* (Omicron),1
2023-08-01,Ago 2023,Sul,Paraná,Outros,XBB.1.5.70.*+GK.* (Omicron),4
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,FIOCRUZ,FE.1.* (Omicron),5
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,FIOCRUZ,JD.1.* (Omicron),1
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,FIOCRUZ,XBB.* (Omicron),7
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),26
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,Outros,FE.1.* (Omicron),2
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,Outros,JD.1.* (Omicron),1
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,Outros,Outras,2
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,Outros,XBB.* (Omicron),2
2023-08-01,Ago 2023,Sul,Rio Grande do Sul,Outros,XBB.1.5.70.*+GK.* (Omicron),3
2023-08-01,Ago 2023,Sul,Santa Catarina,FIOCRUZ,FE.1.* (Omicron),7
2023-08-01,Ago 2023,Sul,Santa Catarina,FIOCRUZ,JD.1.* (Omicron),5
2023-08-01,Ago 2023,Sul,Santa Catarina,FIOCRUZ,Outras,3
2023-08-01,Ago 2023,Sul,Santa Catarina,FIOCRUZ,XBB.* (Omicron),4
2023-08-01,Ago 2023,Sul,Santa Catarina,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),15
2023-08-01,Ago 2023,Sul,Santa Catarina,Outros,FE.1.* (Omicron),3
2023-08-01,Ago 2023,Sul,Santa Catarina,Outros,JD.1.* (Omicron),6
2023-08-01,Ago 2023,Sul,Santa Catarina,Outros,Outras,1
2023-08-01,Ago 2023,Sul,Santa Catarina,Outros,XBB.* (Omicron),1
2023-08-01,Ago 2023,Sul,Santa Catarina,Outros,XBB.1.5.70.*+GK.* (Omicron),9
2023-09-01,Set 2023,Centro-oeste,Goiás,FIOCRUZ,FE.1.* (Omicron),3
2023-09-01,Set 2023,Centro-oeste,Goiás,FIOCRUZ,JD.1.* (Omicron),86
2023-09-01,Set 2023,Centro-oeste,Goiás,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),14
2023-09-01,Set 2023,Centro-oeste,Goiás,Outros,FE.1.* (Omicron),1
2023-09-01,Set 2023,Centro-oeste,Goiás,Outros,JD.1.* (Omicron),48
2023-09-01,Set 2023,Centro-oeste,Goiás,Outros,XBB.1.5.70.*+GK.* (Omicron),4
2023-09-01,Set 2023,Centro-oeste,Mato Grosso,Outros,JD.1.* (Omicron),1
2023-09-01,Set 2023,Centro-oeste,Mato Grosso,Outros,XBB.1.5.70.*+GK.* (Omicron),3
2023-09-01,Set 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,FE.1.* (Omicron),4
2023-09-01,Set 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,JD.1.* (Omicron),1
2023-09-01,Set 2023,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),4
2023-09-01,Set 2023,Centro-oeste,Mato Grosso do Sul,Outros,JD.1.* (Omicron),10
2023-09-01,Set 2023,Centro-oeste,Mato Grosso do Sul,Outros,Outras,1
2023-09-01,Set 2023,Centro-oeste,Mato Grosso do Sul,Outros,XBB.* (Omicron),1
2023-09-01,Set 2023,Centro-oeste,Mato Grosso do Sul,Outros,XBB.1.5.70.*+GK.* (Omicron),12
2023-09-01,Set 2023,Nordeste,Alagoas,FIOCRUZ,JD.1.* (Omicron),1
2023-09-01,Set 2023,Nordeste,Alagoas,FIOCRUZ,Outras,2
2023-09-01,Set 2023,Nordeste,Alagoas,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-09-01,Set 2023,Nordeste,Bahia,Outros,FE.1.* (Omicron),1
2023-09-01,Set 2023,Nordeste,Bahia,Outros,JD.1.* (Omicron),4
2023-09-01,Set 2023,Nordeste,Bahia,Outros,XBB.1.5.70.*+GK.* (Omicron),7
2023-09-01,Set 2023,Nordeste,Maranhão,FIOCRUZ,JD.1.* (Omicron),2
2023-09-01,Set 2023,Nordeste,Maranhão,FIOCRUZ,Outras,1
2023-09-01,Set 2023,Nordeste,Paraíba,Outros,Outras,1
2023-09-01,Set 2023,Nordeste,Paraíba,Outros,XBB.* (Omicron),1
2023-09-01,Set 2023,Nordeste,Paraíba,Outros,XBB.1.5.70.*+GK.* (Omicron),6
2023-09-01,Set 2023,Nordeste,Pernambuco,FIOCRUZ,FE.1.* (Omicron),1
2023-09-01,Set 2023,Nordeste,Pernambuco,FIOCRUZ,JD.1.* (Omicron),1
2023-09-01,Set 2023,Nordeste,Pernambuco,FIOCRUZ,XBB.* (Omicron),2
2023-09-01,Set 2023,Nordeste,Pernambuco,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-09-01,Set 2023,Norte,Acre,Outros,JD.1.* (Omicron),3
2023-09-01,Set 2023,Norte,Amapá,Outros,FE.1.* (Omicron),1
2023-09-01,Set 2023,Norte,Amapá,Outros,JD.1.* (Omicron),5
2023-09-01,Set 2023,Norte,Amapá,Outros,XBB.* (Omicron),1
2023-09-01,Set 2023,Norte,Amazonas,FIOCRUZ,Outras,1
2023-09-01,Set 2023,Norte,Amazonas,FIOCRUZ,XBB.* (Omicron),3
2023-09-01,Set 2023,Norte,Amazonas,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),23
2023-09-01,Set 2023,Norte,Pará,Outros,JD.1.* (Omicron),6
2023-09-01,Set 2023,Norte,Pará,Outros,Outras,1
2023-09-01,Set 2023,Norte,Pará,Outros,XBB.1.5.70.*+GK.* (Omicron),2
2023-09-01,Set 2023,Norte,Rondônia,Outros,Outras,1
2023-09-01,Set 2023,Norte,Rondônia,Outros,XBB.1.5.70.*+GK.* (Omicron),1
2023-09-01,Set 2023,Norte,Roraima,Outros,Outras,2
2023-09-01,Set 2023,Norte,Roraima,Outros,XBB.1.5.70.*+GK.* (Omicron),4
2023-09-01,Set 2023,Norte,Tocantins,FIOCRUZ,JD.1.* (Omicron),6
2023-09-01,Set 2023,Sudeste,Espírito Santo,Outros,JD.1.* (Omicron),8
2023-09-01,Set 2023,Sudeste,Espírito Santo,Outros,Outras,8
2023-09-01,Set 2023,Sudeste,Espírito Santo,Outros,XBB.* (Omicron),3
2023-09-01,Set 2023,Sudeste,Espírito Santo,Outros,XBB.1.5.70.*+GK.* (Omicron),34
2023-09-01,Set 2023,Sudeste,Minas Gerais,FIOCRUZ,JD.1.* (Omicron),10
2023-09-01,Set 2023,Sudeste,Minas Gerais,FIOCRUZ,Outras,3
2023-09-01,Set 2023,Sudeste,Minas Gerais,FIOCRUZ,XBB.* (Omicron),7
