,Date,Período,Região,Estado,Linhagens relevantes,Frequência
793,2021-02,Fev 2021,Norte,Amapá,Outras,2
794,2021-02,Fev 2021,Norte,Amapá,P.1 (Gama),38
795,2021-02,Fev 2021,Norte,Amapá,P.2,16
796,2021-02,Fev 2021,Norte,Amazonas,Outras,1
797,2021-02,Fev 2021,Norte,Amazonas,P.1 (Gama),130
798,2021-02,Fev 2021,Norte,Pará,B.1.1,1
799,2021-02,Fev 2021,Norte,Pará,B.1.1.28,2
800,2021-02,Fev 2021,Norte,Pará,Outras,2
801,2021-02,Fev 2021,Norte,Pará,P.1 (Gama),69
802,2021-02,Fev 2021,Norte,Pará,P.2,15
803,2021-02,Fev 2021,Norte,Rondônia,P.1 (Gama),4
804,2021-02,Fev 2021,Norte,Rondônia,P.2,1
805,2021-02,Fev 2021,Norte,Roraima,P.1 (Gama),17
806,2021-02,Fev 2021,Norte,Tocantins,B.1.1.28,2
807,2021-02,Fev 2021,Norte,Tocantins,Outras,1
808,2021-02,Fev 2021,Norte,Tocantins,P.1 (Gama),10
809,2021-02,Fev 2021,Norte,Tocantins,P.2,9
810,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.28,3
811,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.33,1
812,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),6
813,2021-02,Fev 2021,Sudeste,Espírito Santo,P.1 (Gama),9
814,2021-02,Fev 2021,Sudeste,Espírito Santo,P.2,14
815,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1,1
816,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.28,8
817,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),5
818,2021-02,Fev 2021,Sudeste,Minas Gerais,Outras,2
819,2021-02,Fev 2021,Sudeste,Minas Gerais,P.1 (Gama),55
820,2021-02,Fev 2021,Sudeste,Minas Gerais,P.2,91
821,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1,1
822,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.28,3
823,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.33,1
824,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),5
825,2021-02,Fev 2021,Sudeste,Rio de Janeiro,Outras,5
826,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.1 (Gama),114
827,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.2,63
828,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1,1
829,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.28,56
830,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.33,1
831,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),8
832,2021-02,Fev 2021,Sudeste,São Paulo,Outras,28
833,2021-02,Fev 2021,Sudeste,São Paulo,P.1 (Gama),225
834,2021-02,Fev 2021,Sudeste,São Paulo,P.2,156
835,2021-02,Fev 2021,Sul,Paraná,B.1.1.7 (Alfa),6
836,2021-02,Fev 2021,Sul,Paraná,Outras,3
837,2021-02,Fev 2021,Sul,Paraná,P.1 (Gama),15
838,2021-02,Fev 2021,Sul,Paraná,P.2,14
839,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.28,5
840,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.33,2
841,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),1
842,2021-02,Fev 2021,Sul,Rio Grande do Sul,Outras,9
843,2021-02,Fev 2021,Sul,Rio Grande do Sul,P.1 (Gama),84
844,2021-02,Fev 2021,Sul,Rio Grande do Sul,P.2,30
845,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1,1
846,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1.28,1
847,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
848,2021-02,Fev 2021,Sul,Santa Catarina,Outras,3
849,2021-02,Fev 2021,Sul,Santa Catarina,P.1 (Gama),121
850,2021-02,Fev 2021,Sul,Santa Catarina,P.2,33
851,2021-03,Mar 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),10
852,2021-03,Mar 2021,Centro-oeste,Goiás,P.1 (Gama),222
853,2021-03,Mar 2021,Centro-oeste,Goiás,P.1.7 (Gama),1
854,2021-03,Mar 2021,Centro-oeste,Goiás,P.2,9
855,2021-03,Mar 2021,Centro-oeste,Mato Grosso,P.1 (Gama),25
856,2021-03,Mar 2021,Centro-oeste,Mato Grosso,P.2,3
857,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,1
858,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),18
859,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,P.2,2
860,2021-03,Mar 2021,Nordeste,Alagoas,P.1 (Gama),22
861,2021-03,Mar 2021,Nordeste,Bahia,B.1.1,3
862,2021-03,Mar 2021,Nordeste,Bahia,B.1.1.28,1
863,2021-03,Mar 2021,Nordeste,Bahia,B.1.1.7 (Alfa),2
864,2021-03,Mar 2021,Nordeste,Bahia,Outras,1
865,2021-03,Mar 2021,Nordeste,Bahia,P.1 (Gama),71
866,2021-03,Mar 2021,Nordeste,Bahia,P.1.7 (Gama),1
867,2021-03,Mar 2021,Nordeste,Bahia,P.2,10
868,2021-03,Mar 2021,Nordeste,Ceará,Outras,1
869,2021-03,Mar 2021,Nordeste,Ceará,P.1 (Gama),139
870,2021-03,Mar 2021,Nordeste,Ceará,P.1.7 (Gama),4
871,2021-03,Mar 2021,Nordeste,Ceará,P.2,2
872,2021-03,Mar 2021,Nordeste,Maranhão,Outras,3
873,2021-03,Mar 2021,Nordeste,Maranhão,P.1 (Gama),28
874,2021-03,Mar 2021,Nordeste,Paraíba,B.1.1.7 (Alfa),1
875,2021-03,Mar 2021,Nordeste,Paraíba,P.1 (Gama),35
876,2021-03,Mar 2021,Nordeste,Paraíba,P.2,3
877,2021-03,Mar 2021,Nordeste,Pernambuco,B.1.1,1
878,2021-03,Mar 2021,Nordeste,Pernambuco,P.1 (Gama),8
879,2021-03,Mar 2021,Nordeste,Piauí,P.1 (Gama),1
880,2021-03,Mar 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),12
881,2021-03,Mar 2021,Nordeste,Sergipe,P.1 (Gama),47
882,2021-03,Mar 2021,Nordeste,Sergipe,P.2,3
883,2021-03,Mar 2021,Norte,Acre,P.1 (Gama),31
884,2021-03,Mar 2021,Norte,Amapá,P.1 (Gama),23
885,2021-03,Mar 2021,Norte,Amapá,P.2,1
886,2021-03,Mar 2021,Norte,Amazonas,Outras,4
887,2021-03,Mar 2021,Norte,Amazonas,P.1 (Gama),152
888,2021-03,Mar 2021,Norte,Amazonas,P.1.4 (Gama),3
889,2021-03,Mar 2021,Norte,Pará,B.1.1.33,1
890,2021-03,Mar 2021,Norte,Pará,Outras,1
891,2021-03,Mar 2021,Norte,Pará,P.1 (Gama),52
892,2021-03,Mar 2021,Norte,Pará,P.2,2
893,2021-03,Mar 2021,Norte,Rondônia,P.1 (Gama),2
894,2021-03,Mar 2021,Norte,Roraima,Outras,1
895,2021-03,Mar 2021,Norte,Roraima,P.1 (Gama),9
896,2021-03,Mar 2021,Norte,Roraima,P.2,1
897,2021-03,Mar 2021,Norte,Tocantins,B.1.1.28,1
898,2021-03,Mar 2021,Norte,Tocantins,P.1 (Gama),15
899,2021-03,Mar 2021,Norte,Tocantins,P.1.7 (Gama),1
900,2021-03,Mar 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),9
901,2021-03,Mar 2021,Sudeste,Espírito Santo,P.1 (Gama),7
902,2021-03,Mar 2021,Sudeste,Espírito Santo,P.2,2
903,2021-03,Mar 2021,Sudeste,Minas Gerais,B.1.1.33,1
904,2021-03,Mar 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),19
905,2021-03,Mar 2021,Sudeste,Minas Gerais,P.1 (Gama),72
906,2021-03,Mar 2021,Sudeste,Minas Gerais,P.2,14
907,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1.28,1
908,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),11
909,2021-03,Mar 2021,Sudeste,Rio de Janeiro,Outras,3
910,2021-03,Mar 2021,Sudeste,Rio de Janeiro,P.1 (Gama),405
911,2021-03,Mar 2021,Sudeste,Rio de Janeiro,P.2,13
912,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.28,50
913,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),106
914,2021-03,Mar 2021,Sudeste,São Paulo,Outras,70
915,2021-03,Mar 2021,Sudeste,São Paulo,P.1 (Gama),1568
916,2021-03,Mar 2021,Sudeste,São Paulo,P.1.7 (Gama),3
917,2021-03,Mar 2021,Sudeste,São Paulo,P.2,115
918,2021-03,Mar 2021,Sul,Paraná,B.1.1.28,4
919,2021-03,Mar 2021,Sul,Paraná,B.1.1.7 (Alfa),1
920,2021-03,Mar 2021,Sul,Paraná,P.1 (Gama),109
921,2021-03,Mar 2021,Sul,Paraná,P.2,20
922,2021-03,Mar 2021,Sul,Rio Grande do Sul,B.1.1.28,1
923,2021-03,Mar 2021,Sul,Rio Grande do Sul,B.1.1.33,1
924,2021-03,Mar 2021,Sul,Rio Grande do Sul,Outras,2
925,2021-03,Mar 2021,Sul,Rio Grande do Sul,P.1 (Gama),130
926,2021-03,Mar 2021,Sul,Rio Grande do Sul,P.2,7
927,2021-03,Mar 2021,Sul,Santa Catarina,B.1.1.33,1
928,2021-03,Mar 2021,Sul,Santa Catarina,Outras,1
929,2021-03,Mar 2021,Sul,Santa Catarina,P.1 (Gama),88
930,2021-03,Mar 2021,Sul,Santa Catarina,P.2,5
931,2021-04,Abr 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),2
932,2021-04,Abr 2021,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),3
933,2021-04,Abr 2021,Centro-oeste,Goiás,P.1 (Gama),170
934,2021-04,Abr 2021,Centro-oeste,Goiás,P.1.7 (Gama),4
935,2021-04,Abr 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),1
936,2021-04,Abr 2021,Centro-oeste,Mato Grosso,P.1 (Gama),9
937,2021-04,Abr 2021,Centro-oeste,Mato Grosso,P.1.7 (Gama),1
938,2021-04,Abr 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),21
939,2021-04,Abr 2021,Centro-oeste,Mato Grosso do Sul,P.2,2
940,2021-04,Abr 2021,Nordeste,Alagoas,P.1 (Gama),57
941,2021-04,Abr 2021,Nordeste,Alagoas,P.1.7 (Gama),3
942,2021-04,Abr 2021,Nordeste,Bahia,B.1.1.28,1
943,2021-04,Abr 2021,Nordeste,Bahia,P.1 (Gama),35
944,2021-04,Abr 2021,Nordeste,Bahia,P.1.7 (Gama),1
945,2021-04,Abr 2021,Nordeste,Bahia,P.2,2
946,2021-04,Abr 2021,Nordeste,Ceará,P.1 (Gama),34
947,2021-04,Abr 2021,Nordeste,Ceará,P.1.7 (Gama),1
948,2021-04,Abr 2021,Nordeste,Maranhão,P.1 (Gama),51
949,2021-04,Abr 2021,Nordeste,Maranhão,P.1.7 (Gama),3
950,2021-04,Abr 2021,Nordeste,Paraíba,P.1 (Gama),24
951,2021-04,Abr 2021,Nordeste,Paraíba,P.1.7 (Gama),1
952,2021-04,Abr 2021,Nordeste,Pernambuco,B.1.1.7 (Alfa),1
953,2021-04,Abr 2021,Nordeste,Pernambuco,P.1 (Gama),30
954,2021-04,Abr 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),13
955,2021-04,Abr 2021,Nordeste,Rio Grande do Norte,P.2,2
956,2021-04,Abr 2021,Nordeste,Sergipe,P.1 (Gama),1
957,2021-04,Abr 2021,Norte,Acre,P.1 (Gama),22
958,2021-04,Abr 2021,Norte,Amapá,Outras,1
959,2021-04,Abr 2021,Norte,Amapá,P.1 (Gama),7
960,2021-04,Abr 2021,Norte,Amazonas,B.1.1.7 (Alfa),1
961,2021-04,Abr 2021,Norte,Amazonas,Outras,22
962,2021-04,Abr 2021,Norte,Amazonas,P.1 (Gama),106
963,2021-04,Abr 2021,Norte,Amazonas,P.1.4 (Gama),27
964,2021-04,Abr 2021,Norte,Pará,P.1 (Gama),36
965,2021-04,Abr 2021,Norte,Roraima,Outras,1
966,2021-04,Abr 2021,Norte,Roraima,P.1 (Gama),4
967,2021-04,Abr 2021,Norte,Tocantins,P.1 (Gama),17
968,2021-04,Abr 2021,Norte,Tocantins,P.1.7 (Gama),1
969,2021-04,Abr 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),5
970,2021-04,Abr 2021,Sudeste,Espírito Santo,P.1 (Gama),29
971,2021-04,Abr 2021,Sudeste,Espírito Santo,P.2,3
972,2021-04,Abr 2021,Sudeste,Minas Gerais,B.1.1,1
973,2021-04,Abr 2021,Sudeste,Minas Gerais,B.1.1.28,2
974,2021-04,Abr 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),6
975,2021-04,Abr 2021,Sudeste,Minas Gerais,Outras,1
976,2021-04,Abr 2021,Sudeste,Minas Gerais,P.1 (Gama),81
977,2021-04,Abr 2021,Sudeste,Minas Gerais,P.2,2
978,2021-04,Abr 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),18
979,2021-04,Abr 2021,Sudeste,Rio de Janeiro,Outras,3
980,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.1 (Gama),885
981,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.1.7 (Gama),2
982,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.2,8
983,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1,3
984,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1.28,12
985,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),97
986,2021-04,Abr 2021,Sudeste,São Paulo,Outras,68
987,2021-04,Abr 2021,Sudeste,São Paulo,P.1 (Gama),2277
988,2021-04,Abr 2021,Sudeste,São Paulo,P.1.7 (Gama),15
989,2021-04,Abr 2021,Sudeste,São Paulo,P.2,19
990,2021-04,Abr 2021,Sul,Paraná,B.1.1.7 (Alfa),2
991,2021-04,Abr 2021,Sul,Paraná,B.1.617.2+AY.* (Delta),3
992,2021-04,Abr 2021,Sul,Paraná,Outras,2
993,2021-04,Abr 2021,Sul,Paraná,P.1 (Gama),173
994,2021-04,Abr 2021,Sul,Paraná,P.1.4 (Gama),2
995,2021-04,Abr 2021,Sul,Paraná,P.1.7 (Gama),4
996,2021-04,Abr 2021,Sul,Paraná,P.2,4
997,2021-04,Abr 2021,Sul,Rio Grande do Sul,B.1.1.28,2
998,2021-04,Abr 2021,Sul,Rio Grande do Sul,P.1 (Gama),97
999,2021-04,Abr 2021,Sul,Rio Grande do Sul,P.2,5
1000,2021-04,Abr 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
1001,2021-04,Abr 2021,Sul,Santa Catarina,P.1 (Gama),67
1002,2021-04,Abr 2021,Sul,Santa Catarina,P.1.7 (Gama),1
1003,2021-05,Mai 2021,Centro-oeste,Distrito Federal,P.1 (Gama),9
1004,2021-05,Mai 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),2
1005,2021-05,Mai 2021,Centro-oeste,Goiás,P.1 (Gama),190
1006,2021-05,Mai 2021,Centro-oeste,Goiás,P.1.7 (Gama),29
1007,2021-05,Mai 2021,Centro-oeste,Mato Grosso,P.1 (Gama),21
1008,2021-05,Mai 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),11
1009,2021-05,Mai 2021,Centro-oeste,Mato Grosso do Sul,P.1.7 (Gama),1
1010,2021-05,Mai 2021,Nordeste,Alagoas,P.1 (Gama),57
1011,2021-05,Mai 2021,Nordeste,Alagoas,P.1.7 (Gama),4
1012,2021-05,Mai 2021,Nordeste,Bahia,B.1.1,1
1013,2021-05,Mai 2021,Nordeste,Bahia,B.1.1.7 (Alfa),14
1014,2021-05,Mai 2021,Nordeste,Bahia,Outras,1
1015,2021-05,Mai 2021,Nordeste,Bahia,P.1 (Gama),109
1016,2021-05,Mai 2021,Nordeste,Bahia,P.1.7 (Gama),4
1017,2021-05,Mai 2021,Nordeste,Bahia,P.2,1
1018,2021-05,Mai 2021,Nordeste,Ceará,P.1 (Gama),79
1019,2021-05,Mai 2021,Nordeste,Ceará,P.1.4 (Gama),6
1020,2021-05,Mai 2021,Nordeste,Ceará,P.1.7 (Gama),1
1021,2021-05,Mai 2021,Nordeste,Maranhão,B.1.617.2+AY.* (Delta),5
1022,2021-05,Mai 2021,Nordeste,Maranhão,P.1 (Gama),35
1023,2021-05,Mai 2021,Nordeste,Maranhão,P.1.7 (Gama),21
1024,2021-05,Mai 2021,Nordeste,Paraíba,P.1 (Gama),37
1025,2021-05,Mai 2021,Nordeste,Pernambuco,B.1.1.7 (Alfa),2
1026,2021-05,Mai 2021,Nordeste,Pernambuco,P.1 (Gama),135
1027,2021-05,Mai 2021,Nordeste,Pernambuco,P.1.7 (Gama),2
1028,2021-05,Mai 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),24
1029,2021-05,Mai 2021,Nordeste,Sergipe,Outras,1
1030,2021-05,Mai 2021,Nordeste,Sergipe,P.1 (Gama),14
1031,2021-05,Mai 2021,Nordeste,Sergipe,P.1.7 (Gama),1
1032,2021-05,Mai 2021,Norte,Amapá,P.1 (Gama),7
1033,2021-05,Mai 2021,Norte,Amazonas,Outras,97
1034,2021-05,Mai 2021,Norte,Amazonas,P.1 (Gama),105
1035,2021-05,Mai 2021,Norte,Amazonas,P.1.4 (Gama),64
1036,2021-05,Mai 2021,Norte,Pará,P.1 (Gama),24
1037,2021-05,Mai 2021,Norte,Pará,P.1.7 (Gama),2
1038,2021-05,Mai 2021,Norte,Roraima,P.1 (Gama),6
1039,2021-05,Mai 2021,Norte,Tocantins,P.1 (Gama),13
1040,2021-05,Mai 2021,Norte,Tocantins,P.1.7 (Gama),6
1041,2021-05,Mai 2021,Sudeste,Espírito Santo,P.1 (Gama),8
1042,2021-05,Mai 2021,Sudeste,Minas Gerais,B.1.617.2+AY.* (Delta),1
1043,2021-05,Mai 2021,Sudeste,Minas Gerais,P.1 (Gama),4
1044,2021-05,Mai 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),14
1045,2021-05,Mai 2021,Sudeste,Rio de Janeiro,Outras,5
1046,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1 (Gama),891
1047,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1.4 (Gama),1
1048,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1.7 (Gama),2
1049,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.2,2
1050,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.28,3
1051,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),95
1052,2021-05,Mai 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),1
1053,2021-05,Mai 2021,Sudeste,São Paulo,Outras,71
1054,2021-05,Mai 2021,Sudeste,São Paulo,P.1 (Gama),2844
1055,2021-05,Mai 2021,Sudeste,São Paulo,P.1.7 (Gama),71
1056,2021-05,Mai 2021,Sudeste,São Paulo,P.2,1
1057,2021-05,Mai 2021,Sul,Paraná,B.1.1.7 (Alfa),2
1058,2021-05,Mai 2021,Sul,Paraná,P.1 (Gama),94
1059,2021-05,Mai 2021,Sul,Paraná,P.1.7 (Gama),4
1060,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.28,24
1061,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),1
1062,2021-05,Mai 2021,Sul,Rio Grande do Sul,Outras,1
1063,2021-05,Mai 2021,Sul,Rio Grande do Sul,P.1 (Gama),136
1064,2021-05,Mai 2021,Sul,Santa Catarina,P.1 (Gama),47
1065,2021-05,Mai 2021,Sul,Santa Catarina,P.1.7 (Gama),1
1066,2021-06,Jun 2021,Centro-oeste,Goiás,P.1 (Gama),353
1067,2021-06,Jun 2021,Centro-oeste,Goiás,P.1.7 (Gama),118
1068,2021-06,Jun 2021,Centro-oeste,Mato Grosso,Outras,2
1069,2021-06,Jun 2021,Centro-oeste,Mato Grosso,P.1 (Gama),10
1070,2021-06,Jun 2021,Nordeste,Alagoas,Outras,1
1071,2021-06,Jun 2021,Nordeste,Alagoas,P.1 (Gama),86
1072,2021-06,Jun 2021,Nordeste,Bahia,B.1.1.28,1
1073,2021-06,Jun 2021,Nordeste,Bahia,B.1.1.7 (Alfa),21
1074,2021-06,Jun 2021,Nordeste,Bahia,Outras,1
1075,2021-06,Jun 2021,Nordeste,Bahia,P.1 (Gama),79
1076,2021-06,Jun 2021,Nordeste,Ceará,Outras,1
1077,2021-06,Jun 2021,Nordeste,Ceará,P.1 (Gama),253
1078,2021-06,Jun 2021,Nordeste,Ceará,P.1.7 (Gama),16
1079,2021-06,Jun 2021,Nordeste,Maranhão,P.1 (Gama),7
1080,2021-06,Jun 2021,Nordeste,Maranhão,P.1.7 (Gama),10
1081,2021-06,Jun 2021,Nordeste,Paraíba,P.1 (Gama),19
1082,2021-06,Jun 2021,Nordeste,Paraíba,P.1.7 (Gama),3
1083,2021-06,Jun 2021,Nordeste,Pernambuco,P.1 (Gama),54
1084,2021-06,Jun 2021,Nordeste,Pernambuco,P.1.7 (Gama),7
1085,2021-06,Jun 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),16
1086,2021-06,Jun 2021,Nordeste,Sergipe,P.1 (Gama),4
1087,2021-06,Jun 2021,Norte,Amapá,P.1 (Gama),35
1088,2021-06,Jun 2021,Norte,Amapá,P.1.7 (Gama),16
1089,2021-06,Jun 2021,Norte,Amazonas,Outras,106
1090,2021-06,Jun 2021,Norte,Amazonas,P.1 (Gama),46
1091,2021-06,Jun 2021,Norte,Amazonas,P.1.4 (Gama),143
1092,2021-06,Jun 2021,Norte,Amazonas,P.1.7 (Gama),1
1093,2021-06,Jun 2021,Norte,Pará,P.1 (Gama),62
1094,2021-06,Jun 2021,Norte,Pará,P.1.7 (Gama),5
1095,2021-06,Jun 2021,Norte,Tocantins,B.1.617.2+AY.* (Delta),1
1096,2021-06,Jun 2021,Norte,Tocantins,P.1 (Gama),11
1097,2021-06,Jun 2021,Norte,Tocantins,P.1.7 (Gama),10
1098,2021-06,Jun 2021,Sudeste,Espírito Santo,P.1 (Gama),10
1099,2021-06,Jun 2021,Sudeste,Minas Gerais,P.1 (Gama),21
1100,2021-06,Jun 2021,Sudeste,Minas Gerais,P.1.7 (Gama),1
1101,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.1,2
1102,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),5
1103,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),63
1104,2021-06,Jun 2021,Sudeste,Rio de Janeiro,Outras,39
1105,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1 (Gama),946
1106,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.4 (Gama),3
1107,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.7 (Gama),8
1108,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.2,1
1109,2021-06,Jun 2021,Sudeste,São Paulo,B.1.1,1
1110,2021-06,Jun 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),15
1111,2021-06,Jun 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),8
1112,2021-06,Jun 2021,Sudeste,São Paulo,Outras,31
1113,2021-06,Jun 2021,Sudeste,São Paulo,P.1 (Gama),740
1114,2021-06,Jun 2021,Sudeste,São Paulo,P.1.4 (Gama),1
1115,2021-06,Jun 2021,Sudeste,São Paulo,P.1.7 (Gama),55
1116,2021-06,Jun 2021,Sul,Paraná,B.1.617.2+AY.* (Delta),3
1117,2021-06,Jun 2021,Sul,Paraná,P.1 (Gama),58
1118,2021-06,Jun 2021,Sul,Paraná,P.1.7 (Gama),5
1119,2021-06,Jun 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),1
1120,2021-06,Jun 2021,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),4
1121,2021-06,Jun 2021,Sul,Rio Grande do Sul,Outras,1
1122,2021-06,Jun 2021,Sul,Rio Grande do Sul,P.1 (Gama),175
1123,2021-06,Jun 2021,Sul,Rio Grande do Sul,P.1.7 (Gama),2
1124,2021-06,Jun 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
1125,2021-06,Jun 2021,Sul,Santa Catarina,Outras,7
1126,2021-06,Jun 2021,Sul,Santa Catarina,P.1 (Gama),78
1127,2021-07,Jul 2021,Centro-oeste,Distrito Federal,P.1 (Gama),1
1128,2021-07,Jul 2021,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),4
1129,2021-07,Jul 2021,Centro-oeste,Goiás,Outras,2
1130,2021-07,Jul 2021,Centro-oeste,Goiás,P.1 (Gama),104
1131,2021-07,Jul 2021,Centro-oeste,Goiás,P.1.7 (Gama),63
1132,2021-07,Jul 2021,Centro-oeste,Mato Grosso,B.1.617.2+AY.* (Delta),1
1133,2021-07,Jul 2021,Nordeste,Alagoas,P.1 (Gama),60
1134,2021-07,Jul 2021,Nordeste,Alagoas,P.1.7 (Gama),1
1135,2021-07,Jul 2021,Nordeste,Bahia,P.1 (Gama),12
1136,2021-07,Jul 2021,Nordeste,Ceará,B.1.617.2+AY.* (Delta),2
1137,2021-07,Jul 2021,Nordeste,Ceará,Outras,3
1138,2021-07,Jul 2021,Nordeste,Ceará,P.1 (Gama),52
1139,2021-07,Jul 2021,Nordeste,Ceará,P.1.7 (Gama),6
1140,2021-07,Jul 2021,Nordeste,Paraíba,P.1 (Gama),12
1141,2021-07,Jul 2021,Nordeste,Paraíba,P.1.7 (Gama),1
1142,2021-07,Jul 2021,Nordeste,Pernambuco,B.1.617.2+AY.* (Delta),5
1143,2021-07,Jul 2021,Nordeste,Pernambuco,P.1 (Gama),284
1144,2021-07,Jul 2021,Nordeste,Pernambuco,P.1.4 (Gama),3
1145,2021-07,Jul 2021,Nordeste,Pernambuco,P.1.7 (Gama),27
1146,2021-07,Jul 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),17
1147,2021-07,Jul 2021,Norte,Amapá,Outras,1
1148,2021-07,Jul 2021,Norte,Amapá,P.1 (Gama),45
1149,2021-07,Jul 2021,Norte,Amapá,P.1.4 (Gama),2
1150,2021-07,Jul 2021,Norte,Amapá,P.1.7 (Gama),1
1151,2021-07,Jul 2021,Norte,Amazonas,Outras,7
1152,2021-07,Jul 2021,Norte,Amazonas,P.1 (Gama),5
1153,2021-07,Jul 2021,Norte,Amazonas,P.1.4 (Gama),35
1154,2021-07,Jul 2021,Norte,Pará,B.1.1,1
1155,2021-07,Jul 2021,Norte,Pará,Outras,2
1156,2021-07,Jul 2021,Norte,Pará,P.1 (Gama),2
1157,2021-07,Jul 2021,Norte,Pará,P.1.7 (Gama),1
1158,2021-07,Jul 2021,Norte,Pará,P.2,1
1159,2021-07,Jul 2021,Norte,Tocantins,P.1 (Gama),6
1160,2021-07,Jul 2021,Norte,Tocantins,P.1.7 (Gama),5
1161,2021-07,Jul 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),2
1162,2021-07,Jul 2021,Sudeste,Espírito Santo,P.1 (Gama),93
1163,2021-07,Jul 2021,Sudeste,Espírito Santo,P.1.7 (Gama),10
1164,2021-07,Jul 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),1
