,Data,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
643,2020-11-01,Nov 2020,Sul,Paraná,Outros,B.1.1,2
644,2020-11-01,Nov 2020,Sul,Paraná,Outros,B.1.1.28,17
645,2020-11-01,Nov 2020,Sul,Paraná,Outros,B.1.1.33,2
646,2020-11-01,Nov 2020,Sul,Paraná,Outros,Outras,4
647,2020-11-01,Nov 2020,Sul,Paraná,Outros,P.2,8
648,2020-11-01,Nov 2020,Sul,Rio Grande do Sul,FIOCRUZ,P.2,3
649,2020-11-01,Nov 2020,Sul,Rio Grande do Sul,Outros,B.1.1,3
650,2020-11-01,Nov 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,51
651,2020-11-01,Nov 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,17
652,2020-11-01,Nov 2020,Sul,Rio Grande do Sul,Outros,Outras,43
653,2020-11-01,Nov 2020,Sul,Rio Grande do Sul,Outros,P.2,72
654,2020-11-01,Nov 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
655,2020-11-01,Nov 2020,Sul,Santa Catarina,FIOCRUZ,Outras,1
656,2020-11-01,Nov 2020,Sul,Santa Catarina,FIOCRUZ,P.2,2
657,2020-11-01,Nov 2020,Sul,Santa Catarina,Outros,B.1.1.28,1
658,2020-11-01,Nov 2020,Sul,Santa Catarina,Outros,Outras,1
659,2020-11-01,Nov 2020,Sul,Santa Catarina,Outros,P.2,5
660,2020-12-01,Dez 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,1
661,2020-12-01,Dez 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.7 (Alfa),2
662,2020-12-01,Dez 2020,Centro-oeste,Goiás,FIOCRUZ,P.2,1
663,2020-12-01,Dez 2020,Centro-oeste,Goiás,Outros,B.1.1,3
664,2020-12-01,Dez 2020,Centro-oeste,Goiás,Outros,B.1.1.28,13
665,2020-12-01,Dez 2020,Centro-oeste,Goiás,Outros,B.1.1.33,3
666,2020-12-01,Dez 2020,Centro-oeste,Goiás,Outros,Outras,7
667,2020-12-01,Dez 2020,Centro-oeste,Goiás,Outros,P.1+P.1.* (Gama),1
668,2020-12-01,Dez 2020,Centro-oeste,Goiás,Outros,P.2,47
669,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.28,2
670,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,3
671,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso,Outros,Outras,1
672,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso,Outros,P.2,3
673,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,2
674,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,3
675,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,8
676,2020-12-01,Dez 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,6
677,2020-12-01,Dez 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,1
678,2020-12-01,Dez 2020,Nordeste,Alagoas,FIOCRUZ,Outras,3
679,2020-12-01,Dez 2020,Nordeste,Alagoas,FIOCRUZ,P.2,17
680,2020-12-01,Dez 2020,Nordeste,Alagoas,Outros,B.1.1.28,1
681,2020-12-01,Dez 2020,Nordeste,Alagoas,Outros,P.2,10
682,2020-12-01,Dez 2020,Nordeste,Bahia,FIOCRUZ,Outras,1
683,2020-12-01,Dez 2020,Nordeste,Bahia,FIOCRUZ,P.1+P.1.* (Gama),2
684,2020-12-01,Dez 2020,Nordeste,Bahia,FIOCRUZ,P.2,5
685,2020-12-01,Dez 2020,Nordeste,Bahia,Outros,B.1.1.28,3
686,2020-12-01,Dez 2020,Nordeste,Bahia,Outros,Outras,1
687,2020-12-01,Dez 2020,Nordeste,Bahia,Outros,P.1+P.1.* (Gama),3
688,2020-12-01,Dez 2020,Nordeste,Bahia,Outros,P.2,1
689,2020-12-01,Dez 2020,Nordeste,Ceará,FIOCRUZ,B.1.1,1
690,2020-12-01,Dez 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.28,3
691,2020-12-01,Dez 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,8
692,2020-12-01,Dez 2020,Nordeste,Ceará,FIOCRUZ,Outras,1
693,2020-12-01,Dez 2020,Nordeste,Ceará,FIOCRUZ,P.2,8
694,2020-12-01,Dez 2020,Nordeste,Ceará,Outros,B.1.1.28,1
695,2020-12-01,Dez 2020,Nordeste,Ceará,Outros,P.2,2
696,2020-12-01,Dez 2020,Nordeste,Maranhão,FIOCRUZ,B.1.1.28,7
697,2020-12-01,Dez 2020,Nordeste,Maranhão,FIOCRUZ,B.1.1.33,4
698,2020-12-01,Dez 2020,Nordeste,Maranhão,FIOCRUZ,Outras,15
699,2020-12-01,Dez 2020,Nordeste,Maranhão,FIOCRUZ,P.1+P.1.* (Gama),1
700,2020-12-01,Dez 2020,Nordeste,Maranhão,FIOCRUZ,P.2,10
701,2020-12-01,Dez 2020,Nordeste,Maranhão,Outros,B.1.1.33,1
702,2020-12-01,Dez 2020,Nordeste,Maranhão,Outros,Outras,8
703,2020-12-01,Dez 2020,Nordeste,Maranhão,Outros,P.2,3
704,2020-12-01,Dez 2020,Nordeste,Paraíba,FIOCRUZ,Outras,1
705,2020-12-01,Dez 2020,Nordeste,Paraíba,Outros,B.1.1,6
706,2020-12-01,Dez 2020,Nordeste,Paraíba,Outros,B.1.1.28,8
707,2020-12-01,Dez 2020,Nordeste,Paraíba,Outros,B.1.1.33,2
708,2020-12-01,Dez 2020,Nordeste,Paraíba,Outros,Outras,4
709,2020-12-01,Dez 2020,Nordeste,Paraíba,Outros,P.2,10
710,2020-12-01,Dez 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,1
711,2020-12-01,Dez 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,4
712,2020-12-01,Dez 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,15
713,2020-12-01,Dez 2020,Nordeste,Pernambuco,Outros,Outras,1
714,2020-12-01,Dez 2020,Nordeste,Pernambuco,Outros,P.2,1
715,2020-12-01,Dez 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,1
716,2020-12-01,Dez 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,7
717,2020-12-01,Dez 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1,4
718,2020-12-01,Dez 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,2
719,2020-12-01,Dez 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,1
720,2020-12-01,Dez 2020,Nordeste,Rio Grande do Norte,Outros,P.2,5
721,2020-12-01,Dez 2020,Norte,Acre,Outros,P.2,1
722,2020-12-01,Dez 2020,Norte,Amapá,Outros,B.1.1.28,1
723,2020-12-01,Dez 2020,Norte,Amapá,Outros,B.1.1.33,1
724,2020-12-01,Dez 2020,Norte,Amapá,Outros,Outras,1
725,2020-12-01,Dez 2020,Norte,Amapá,Outros,P.2,14
726,2020-12-01,Dez 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,12
727,2020-12-01,Dez 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,3
728,2020-12-01,Dez 2020,Norte,Amazonas,FIOCRUZ,Outras,14
729,2020-12-01,Dez 2020,Norte,Amazonas,FIOCRUZ,P.1+P.1.* (Gama),57
730,2020-12-01,Dez 2020,Norte,Amazonas,FIOCRUZ,P.2,10
731,2020-12-01,Dez 2020,Norte,Amazonas,Outros,B.1.1,10
732,2020-12-01,Dez 2020,Norte,Amazonas,Outros,B.1.1.28,21
733,2020-12-01,Dez 2020,Norte,Amazonas,Outros,B.1.1.33,4
734,2020-12-01,Dez 2020,Norte,Amazonas,Outros,Outras,13
735,2020-12-01,Dez 2020,Norte,Amazonas,Outros,P.1+P.1.* (Gama),75
736,2020-12-01,Dez 2020,Norte,Amazonas,Outros,P.2,36
737,2020-12-01,Dez 2020,Norte,Pará,Outros,B.1.1,3
738,2020-12-01,Dez 2020,Norte,Pará,Outros,B.1.1.28,1
739,2020-12-01,Dez 2020,Norte,Pará,Outros,B.1.1.33,1
740,2020-12-01,Dez 2020,Norte,Pará,Outros,Outras,2
741,2020-12-01,Dez 2020,Norte,Pará,Outros,P.2,14
742,2020-12-01,Dez 2020,Norte,Tocantins,Outros,P.2,2
743,2020-12-01,Dez 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,6
744,2020-12-01,Dez 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,6
745,2020-12-01,Dez 2020,Sudeste,Espírito Santo,FIOCRUZ,Outras,1
746,2020-12-01,Dez 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,9
747,2020-12-01,Dez 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,5
748,2020-12-01,Dez 2020,Sudeste,Espírito Santo,Outros,P.2,6
749,2020-12-01,Dez 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,1
750,2020-12-01,Dez 2020,Sudeste,Minas Gerais,FIOCRUZ,Outras,1
751,2020-12-01,Dez 2020,Sudeste,Minas Gerais,FIOCRUZ,P.2,5
752,2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,B.1.1,1
753,2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,8
754,2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,2
755,2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,Outras,1
756,2020-12-01,Dez 2020,Sudeste,Minas Gerais,Outros,P.2,19
757,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,1
758,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,5
759,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,3
760,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,58
761,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,4
762,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,3
763,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,Outras,5
764,2020-12-01,Dez 2020,Sudeste,Rio de Janeiro,Outros,P.2,56
765,2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1,2
766,2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1.28,28
767,2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1.33,5
768,2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),4
769,2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,Outras,15
770,2020-12-01,Dez 2020,Sudeste,São Paulo,Outros,P.2,23
771,2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,Outras,3
772,2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,P.1+P.1.* (Gama),1
773,2020-12-01,Dez 2020,Sul,Paraná,FIOCRUZ,P.2,5
774,2020-12-01,Dez 2020,Sul,Paraná,Outros,B.1.1,2
775,2020-12-01,Dez 2020,Sul,Paraná,Outros,B.1.1.28,10
776,2020-12-01,Dez 2020,Sul,Paraná,Outros,B.1.1.33,2
777,2020-12-01,Dez 2020,Sul,Paraná,Outros,Outras,3
778,2020-12-01,Dez 2020,Sul,Paraná,Outros,P.2,21
779,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,2
780,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,1
781,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,7
782,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,FIOCRUZ,P.2,12
783,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1,3
784,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,12
785,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,5
786,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,Outras,4
787,2020-12-01,Dez 2020,Sul,Rio Grande do Sul,Outros,P.2,26
788,2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,3
789,2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
790,2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,Outras,5
791,2020-12-01,Dez 2020,Sul,Santa Catarina,FIOCRUZ,P.2,36
792,2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,B.1.1.28,2
793,2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,Outras,1
794,2020-12-01,Dez 2020,Sul,Santa Catarina,Outros,P.2,11
795,2021-01-01,Jan 2021,Centro-oeste,Distrito Federal,Outros,P.1+P.1.* (Gama),1
796,2021-01-01,Jan 2021,Centro-oeste,Distrito Federal,Outros,P.2,1
797,2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.28,5
798,2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.33,2
799,2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),6
800,2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,Outras,12
801,2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.1+P.1.* (Gama),48
802,2021-01-01,Jan 2021,Centro-oeste,Goiás,Outros,P.2,81
803,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1,4
804,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.28,1
805,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
806,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.7 (Alfa),2
807,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,Outras,6
808,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,P.1+P.1.* (Gama),4
809,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso,Outros,P.2,7
810,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,3
811,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,1
812,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.7 (Alfa),1
813,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,Outras,3
814,2021-01-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,14
815,2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1,1
816,2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,2
817,2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,2
818,2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,Outras,1
819,2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,P.1+P.1.* (Gama),13
820,2021-01-01,Jan 2021,Nordeste,Alagoas,FIOCRUZ,P.2,16
821,2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,B.1.1.28,1
822,2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,P.1+P.1.* (Gama),1
823,2021-01-01,Jan 2021,Nordeste,Alagoas,Outros,P.2,16
824,2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.28,2
825,2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.7 (Alfa),3
826,2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,Outras,5
827,2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,P.1+P.1.* (Gama),2
828,2021-01-01,Jan 2021,Nordeste,Bahia,FIOCRUZ,P.2,21
829,2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.28,3
830,2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.33,2
831,2021-01-01,Jan 2021,Nordeste,Bahia,Outros,B.1.1.7 (Alfa),1
832,2021-01-01,Jan 2021,Nordeste,Bahia,Outros,Outras,3
833,2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.1+P.1.* (Gama),11
834,2021-01-01,Jan 2021,Nordeste,Bahia,Outros,P.2,29
835,2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1,2
836,2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.28,5
837,2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,B.1.1.33,10
838,2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,Outras,7
839,2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,P.1+P.1.* (Gama),24
840,2021-01-01,Jan 2021,Nordeste,Ceará,FIOCRUZ,P.2,37
841,2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1,1
842,2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1.28,1
843,2021-01-01,Jan 2021,Nordeste,Ceará,Outros,B.1.1.33,3
844,2021-01-01,Jan 2021,Nordeste,Ceará,Outros,Outras,1
845,2021-01-01,Jan 2021,Nordeste,Ceará,Outros,P.1+P.1.* (Gama),2
846,2021-01-01,Jan 2021,Nordeste,Ceará,Outros,P.2,12
847,2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,B.1.1.33,1
848,2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,Outras,27
849,2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,P.1+P.1.* (Gama),4
850,2021-01-01,Jan 2021,Nordeste,Maranhão,FIOCRUZ,P.2,10
851,2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,B.1.1.28,2
852,2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,Outras,2
853,2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,P.1+P.1.* (Gama),4
854,2021-01-01,Jan 2021,Nordeste,Maranhão,Outros,P.2,5
855,2021-01-01,Jan 2021,Nordeste,Paraíba,FIOCRUZ,B.1.1.28,1
856,2021-01-01,Jan 2021,Nordeste,Paraíba,FIOCRUZ,Outras,1
857,2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1,3
858,2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1.28,1
859,2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,B.1.1.33,1
860,2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,Outras,5
861,2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.1+P.1.* (Gama),5
862,2021-01-01,Jan 2021,Nordeste,Paraíba,Outros,P.2,24
863,2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1,3
864,2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,1
865,2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,Outras,2
866,2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,P.1+P.1.* (Gama),1
867,2021-01-01,Jan 2021,Nordeste,Pernambuco,FIOCRUZ,P.2,13
868,2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,B.1.1.28,1
869,2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,P.1+P.1.* (Gama),1
870,2021-01-01,Jan 2021,Nordeste,Pernambuco,Outros,P.2,2
871,2021-01-01,Jan 2021,Nordeste,Piauí,Outros,Outras,1
872,2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,1
873,2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,3
874,2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,B.1.1,1
875,2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,2
876,2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,Outras,1
877,2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,P.1+P.1.* (Gama),12
878,2021-01-01,Jan 2021,Nordeste,Rio Grande do Norte,Outros,P.2,25
879,2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,B.1.1.28,3
880,2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,B.1.1.33,2
881,2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,Outras,4
882,2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,P.1+P.1.* (Gama),6
883,2021-01-01,Jan 2021,Nordeste,Sergipe,FIOCRUZ,P.2,21
884,2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,B.1.1.28,3
885,2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,B.1.1.7 (Alfa),1
886,2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,P.1+P.1.* (Gama),1
887,2021-01-01,Jan 2021,Nordeste,Sergipe,Outros,P.2,2
888,2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1,1
889,2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.28,14
890,2021-01-01,Jan 2021,Norte,Acre,Outros,B.1.1.33,3
891,2021-01-01,Jan 2021,Norte,Acre,Outros,Outras,5
892,2021-01-01,Jan 2021,Norte,Acre,Outros,P.1+P.1.* (Gama),10
893,2021-01-01,Jan 2021,Norte,Acre,Outros,P.2,3
894,2021-01-01,Jan 2021,Norte,Amapá,FIOCRUZ,P.1+P.1.* (Gama),4
895,2021-01-01,Jan 2021,Norte,Amapá,FIOCRUZ,P.2,41
896,2021-01-01,Jan 2021,Norte,Amapá,Outros,B.1.1.33,1
897,2021-01-01,Jan 2021,Norte,Amapá,Outros,Outras,2
898,2021-01-01,Jan 2021,Norte,Amapá,Outros,P.1+P.1.* (Gama),5
899,2021-01-01,Jan 2021,Norte,Amapá,Outros,P.2,18
900,2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,B.1.1.33,1
901,2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.1+P.1.* (Gama),101
902,2021-01-01,Jan 2021,Norte,Amazonas,FIOCRUZ,P.2,4
903,2021-01-01,Jan 2021,Norte,Amazonas,Outros,B.1.1.28,3
904,2021-01-01,Jan 2021,Norte,Amazonas,Outros,B.1.1.33,2
905,2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.1+P.1.* (Gama),75
906,2021-01-01,Jan 2021,Norte,Amazonas,Outros,P.2,4
907,2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,B.1.1,1
908,2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,B.1.1.28,3
909,2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,Outras,1
910,2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,P.1+P.1.* (Gama),12
911,2021-01-01,Jan 2021,Norte,Pará,FIOCRUZ,P.2,9
912,2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1,1
913,2021-01-01,Jan 2021,Norte,Pará,Outros,B.1.1.28,1
914,2021-01-01,Jan 2021,Norte,Pará,Outros,P.1+P.1.* (Gama),8
915,2021-01-01,Jan 2021,Norte,Pará,Outros,P.2,16
916,2021-01-01,Jan 2021,Norte,Rondônia,Outros,B.1.1.28,2
917,2021-01-01,Jan 2021,Norte,Rondônia,Outros,B.1.1.33,6
918,2021-01-01,Jan 2021,Norte,Rondônia,Outros,Outras,1
919,2021-01-01,Jan 2021,Norte,Rondônia,Outros,P.1+P.1.* (Gama),5
920,2021-01-01,Jan 2021,Norte,Rondônia,Outros,P.2,5
921,2021-01-01,Jan 2021,Norte,Roraima,Outros,P.1+P.1.* (Gama),12
922,2021-01-01,Jan 2021,Norte,Roraima,Outros,P.2,1
923,2021-01-01,Jan 2021,Norte,Tocantins,Outros,B.1.1.28,1
924,2021-01-01,Jan 2021,Norte,Tocantins,Outros,P.1+P.1.* (Gama),2
925,2021-01-01,Jan 2021,Norte,Tocantins,Outros,P.2,4
926,2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,7
927,2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,9
928,2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,Outras,1
929,2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1+P.1.* (Gama),3
930,2021-01-01,Jan 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,20
931,2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,B.1.1.33,3
932,2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,B.1.1.7 (Alfa),1
933,2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,P.1+P.1.* (Gama),1
934,2021-01-01,Jan 2021,Sudeste,Espírito Santo,Outros,P.2,8
935,2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,5
936,2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,1
937,2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,Outras,2
938,2021-01-01,Jan 2021,Sudeste,Minas Gerais,FIOCRUZ,P.2,28
939,2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,1
940,2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.33,2
941,2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),13
942,2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,Outras,1
943,2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.1+P.1.* (Gama),2
944,2021-01-01,Jan 2021,Sudeste,Minas Gerais,Outros,P.2,19
945,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,5
946,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,4
947,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),3
948,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1+P.1.* (Gama),1
949,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,64
950,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.28,4
951,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.33,3
952,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),3
953,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,Outras,2
954,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,P.1+P.1.* (Gama),3
955,2021-01-01,Jan 2021,Sudeste,Rio de Janeiro,Outros,P.2,78
956,2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1,2
957,2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.28,56
958,2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.33,6
959,2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),21
960,2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,Outras,31
961,2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),51
962,2021-01-01,Jan 2021,Sudeste,São Paulo,Outros,P.2,133
963,2021-01-01,Jan 2021,Sul,Paraná,FIOCRUZ,B.1.1.33,1
